Chembl_ID,IC50,units,SMILES,S_MOE,pIC50,activo,S_Ledock,S_VINA
CHEMBL2208248,7630,nM,O=C1N(Cc2oc(C=C3C(=O)Nc4c3cccc4)cc2)c2c(C1=O)cccc2,-5.9439816,5.117475462,1,-5.93,-8.3
CHEMBL2216806,480,nM,S=C1N(CC(=O)O)C(=O)C(=Cc2ccc(-c3ccc(OCc4ccccc4)cc3)cc2)S1,-7.3258657,6.318758763,1,-5.89,-7.8
CHEMBL2262827,2720,nM,O=C(O)c1c(CC2C(C)(C)C3C(C)(C4C(C)(C5(C)C(C6C(C(=O)O)(CC5)CCC(C)(C)C6)=CC4)CC3)CC2)cccc1,-5.0715046,5.565431096,1,-4.14,-6.1
CHEMBL2262826,2670,nM,O=C(O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(Cc6ccccc6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-4.7791286,5.573488739,1,-4.18,-6.8
CHEMBL2262830,630,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)cc(OC)c1,-6.707181,6.200659451,1,-5.02,-7.3
CHEMBL2262829,820,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)c(OC)cc1,-6.182693,6.086186148,1,-4.6,-7.8
CHEMBL2262837,660,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)c(OC)ccc1,-5.9668226,6.180456064,1,-4.14,-6.7
CHEMBL2262836,440,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc2OCOc2cc1,-6.4968944,6.356547324,1,-4.63,-7.7
CHEMBL2262835,600,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(OC)cc1,-6.3550768,6.22184875,1,-4.74,-7.9
CHEMBL2262834,520,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1cc(OC)ccc1,-6.5184741,6.283996656,1,-4.65,-6.9
CHEMBL2262833,530,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(OC)cccc1,-6.7819724,6.27572413,1,-4.4,-7
CHEMBL2262832,650,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccc(C)cc1,-5.8926568,6.187086643,1,-4.76,-8.3
CHEMBL2262831,550,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1c(C)cccc1,-5.7290964,6.259637311,1,-4.81,-7.7
CHEMBL2263115,450,nM,O=[N+]([O-])c1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.4745374,6.346787486,1,-5.96,-8.8
CHEMBL2263114,570,nM,Fc1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-5.8592501,6.244125144,1,-4.25,-8.5
CHEMBL2263113,610,nM,Clc1ccc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cc1,-6.0348964,6.214670165,1,-4.46,-8.2
CHEMBL2263112,510,nM,Clc1cc(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)ccc1,-5.6526699,6.292429824,1,-4.81,-7.9
CHEMBL2263111,560,nM,Clc1c(CC(NC(=O)CC23C(C=4C(C)(C5(C)C(C6(C)C(C(C)(C)C(O)CC6)CC5)CC=4)CC2)CC(C)(C)CC3)C(=O)O)cccc1,-6.1970706,6.251811973,1,-5.13,-8.2
CHEMBL2263110,550,nM,S(CCC(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)C(=O)O)C,-5.6417356,6.259637311,1,-4.46,-5.8
CHEMBL2263109,590,nM,O=C(O)C(=NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)CC1c2c(cccc2)CC1,-6.064393,6.229147988,1,-4.87,-7.7
CHEMBL2263108,4620,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1nc[nH]c1,-6.0856285,5.335358024,1,-5.69,-7.9
CHEMBL2263107,570,nM,O=C(O)C(NC(=O)CC12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2)Cc1ccccc1,-5.8023381,6.244125144,1,-4.56,-7.2
CHEMBL2262838,590,nM,O=C(O)CCCCCCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.9452448,6.229147988,1,-4.7,-8
CHEMBL2263120,720,nM,O=C(O)CCCCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.1004848,6.142667504,1,-5.45,-8.2
CHEMBL2263119,780,nM,O=C(O)CCCCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.1628723,6.107905397,1,-5.33,-8.3
CHEMBL2263118,880,nM,O=C(O)CCCCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-8.7473965,6.055517328,1,-5.32,-8.1
CHEMBL2263117,1330,nM,O=C(O)CCCCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.406291,5.876148359,1,-5.32,-7.4
CHEMBL2263116,2100,nM,O=C(O)CCOC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.3067522,5.677780705,1,-4.64,-6
CHEMBL2259735,62700,nM,O=C(Oc1c(C2=NOC(c3ccccc3)C2)ccc(OC(=O)C)c1)C,-6.4688716,4.202732459,1,-5.34,-7.4
CHEMBL2259731,165000,nM,O=C(OC)C1C(c2c(OC)cc(OC)cc2)=NOC1c1ccccc1,-5.9676061,3.782516056,0,-4.62,-6.2
CHEMBL2259730,88000,nM,O(C)c1c(C2=NOC(n3cncc3)C2)ccc(OC)c1,-5.4660296,4.055517328,1,-5.99,-7.6
CHEMBL2259743,275000,nM,O(C)c1c(C2=NOC(c3ccncc3)C2)ccc(OC)c1,-5.7248597,3.560667306,0,-5.52,-7.7
CHEMBL2259742,485000,nM,O(C)c1c(C2=NOC(c3ncccc3)C2)ccc(OC)c1,-5.684227,3.314258261,0,-5.57,-7.5
CHEMBL2259741,67000,nM,O(C)c1c(C2=NOC(c3ccc(OC)cc3)C2)ccc(OC)c1,-6.0841651,4.173925197,1,-4.86,-6.9
CHEMBL2259740,69000,nM,O(C)c1c(C2=NOC(c3ccccc3)C2)ccc(OC)c1,-5.5547676,4.161150909,1,-4.84,-7.2
CHEMBL2259739,87000,nM,O(C)c1c(C2=NOC(c3ncccc3)C2)ccc2OC(C)(C)C=Cc12,-6.4604225,4.060480747,1,-5.76,-7.9
CHEMBL2259738,91000,nM,O(C)c1c(C2=NOC(c3ccc(OC)cc3)C2)ccc2OC(C)(C)C=Cc12,-6.2652192,4.040958608,1,-5.1,-7.3
CHEMBL2259737,70000,nM,O(C)c1c(C2=NOC(c3ccccc3)C2)ccc2OC(C)(C)C=Cc12,-6.1129942,4.15490196,1,-4.89,-8
CHEMBL2316896,8000,nM,O=C(O)c1c(O)cc2oc(c(CCc3ccc(Oc4ccccc4)cc3)c2c1)-c1ccccc1,-7.2430425,5.096910013,1,-6.28,-9
CHEMBL2316895,8400,nM,FC(F)(F)Oc1ccc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)cc1,-6.8669934,5.075720714,1,-6.09,-9
CHEMBL2316894,7400,nM,FC(F)(F)c1cc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-7.7300162,5.13076828,1,-6.13,-9
CHEMBL2316898,60000,nM,Fc1cc(CCc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-7.2248445,4.22184875,1,-6.1,-8.7
CHEMBL2316897,12000,nM,FC(F)(F)Oc1ccc(C=Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)cc1,-7.4918356,4.920818754,1,-5.59,-7.9
CHEMBL2311593,8000,nM,Fc1cc(F)cc(C=Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)c1,-7.1884942,5.096910013,1,-6.11,-8.5
CHEMBL2316903,14600,nM,O=C(O)c1c(O)cc2oc(c(C#Cc3ccccc3)c2c1)-c1ccccc1,-6.181602,4.835647144,1,-5.64,-8.2
CHEMBL2316904,12000,nM,Fc1cc(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-6.6775427,4.920818754,1,-5.88,-8.5
CHEMBL2316905,6300,nM,Clc1cc(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-6.5986352,5.200659451,1,-6.15,-8.5
CHEMBL2316910,5200,nM,Fc1c(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc(F)c1,-5.8102646,5.283996656,1,-5.53,-7.8
CHEMBL2316906,4500,nM,Fc1cc(F)cc(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)c1,-6.7491822,5.346787486,1,-5.8,-8.3
CHEMBL2316902,6700,nM,FC(F)(F)c1cc(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-6.2660918,5.173925197,1,-6.07,-8.2
CHEMBL2316907,5100,nM,FC(F)(F)Oc1ccc(C#Cc2c(-c3ccccc3)oc3c2cc(C(=O)O)c(O)c3)cc1,-6.0589705,5.292429824,1,-5.68,-8
CHEMBL2316908,1200,nM,O=C(O)c1c(O)cc2oc(c(C#Cc3ccc(Oc4ccccc4)cc3)c2c1)-c1ccccc1,-6.0324988,5.920818754,1,-6.07,-8.5
CHEMBL1951708,24500,nM,O=C1C(=C(C)C)C=C(C2C3C(C)(C4(C)C(C5=C(C(C)(C)C6OC5CC6)CC4)CC3)CC2)C1,-5.1158605,4.610833916,1,-4.13,-8.3
CHEMBL1951707,19700,nM,O=C1C(=C(C)C)C=CC1C1C2C(C)(C3(C)C(C4=C(C(C)(C)C5OC4CC5)CC3)CC2)CC1,-5.0342555,4.705533774,1,-3.76,-7.3
CHEMBL2313420,13100,nM,O=C(O)C1C2C(C)(C3(C)C(C4(C)C(C(C)(C)C(O)CC4)CC3)CC2)CC1,-4.0674858,4.882728704,1,-3.5,-5.7
CHEMBL2313419,8400,nM,O=C1C(O)(C2C3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC3)CC2)CC(C=C(C)C)O1,-4.96559,5.075720714,1,-4.2,-6.6
CHEMBL375563,23600,nM,OC(CCC=C(C)C)(C)C1C2C(C)(C3(C)C(C4(C)C(C(C)(C)C(O)CC4)CC3)CC2O)CC1,-5.3567743,4.627087997,1,-4.64,-6.9
CHEMBL2313414,15200,nM,OC(CO)(CCC=C(C)C)C1C2C(C)(C3(C)C(C4(C)C(C(C)(C)C(O)CC4)CC3)CC2)CC1,-5.1207523,4.818156412,1,-4.37,-6.8
CHEMBL2313423,24500,nM,O=C(OC1C(C)(C)C2C(C)(C3C(C)(C4(C)C(C(c5c(O)oc(CC(O)(C)C)c5)CC4)CC3)CC2)CC1)C,-5.1322947,4.610833916,1,-5.6,-6.9
CHEMBL2313422,49000,nM,OC(Cc1oc(O)c(C2C3C(C)(C4(C)C(C5(C)C(C(C)(C)C(O)CC5)CC4)CC3)CC2)c1)(C)C,-4.9493237,4.30980392,1,-5.37,-9
CHEMBL2322191,15300,nM,O=C1CC=2C(C)(C3C(C4C(C)(C(C(CCC(C(C)C)=C)C)CC4)CC3)CC=2)CC1,-4.9550767,4.815308569,1,-3.91,-7.5
CHEMBL2322192,19500,nM,OC1C(C)C2C(C)(C3C(C4C(C)(C(C(CCC(C(C)C)=C)C)CC4)CC3)CC2)CC1,-4.8006134,4.709965389,1,-4.07,-7.6
CHEMBL2322193,22700,nM,O=C(OC1C(C)C2C(C)(C3C(O)(C4C(C)(C(C(CCC(C(C)C)=C)C)CC4)CC3)CC2)CC1)C,-5.1329389,4.643974143,1,-4.59,-7.5
CHEMBL2332436,14700,nM,O=C(C=CC1=C(C)CCC2C(C)(C)CCCC12C)C,-4.3887925,4.832682665,1,-4.3,-6.4
CHEMBL2332435,10400,nM,O=C(O)CC(C=O)=CCC1C(=C)CCC2C(C)(C)CCCC12C,-5.7887859,4.982966661,1,-5.48,-8.3
CHEMBL2332431,35700,nM,O=C1C(=C(C)C)CC2C(O)(C)CCC2(O)C(C)=C1,-4.7316628,4.447331784,1,-2.99,-5.2
CHEMBL2332430,45600,nM,O=C1C(=C(C)C)CC2C(O)(C)CCC2=C(C)C1,-5.6000199,4.341035157,1,-3.73,-7.2
CHEMBL2332880,35100,nM,O=C1C(=C(C)C)CC2C(O)(C)CCC2C(O)(C)C1,-5.0766382,4.454692884,1,-3.58,-5.4
CHEMBL2332439,35200,nM,O=C1C(O)(C)CCC(=O)C(C)CC(=O)C(C(C)C)C1,-4.3756585,4.453457337,1,-3.18,-4.9
CHEMBL2347643,3600,nM,CC=1C2C(C)(C)CC(c3occc3C=C2)C=1,-4.0551419,5.443697499,1,-2.97,-5.7
CHEMBL2349152,3200,nM,S(=O)(=O)(N=C1SC=CN1)c1ccc(NC(=O)c2ccc(CCC(=O)c3ccc(OC)cc3)cc2)cc1,-6.1644831,5.494850022,1,-6.68,-6.3
CHEMBL2349151,8100,nM,S(=O)(=O)(N=C1SC=CN1)c1ccc(NC(=O)c2ccc(C=CC(=O)c3ccc(C#N)cc3)cc2)cc1,-6.5759363,5.091514981,1,-5.84,-6
CHEMBL2349150,8300,nM,S(=O)(=O)(N=C1SC=CN1)c1ccc(NC(=O)c2ccc(C=CC(=O)c3ccc(C)cc3)cc2)cc1,-6.6717987,5.080921908,1,-5.77,-7.3
CHEMBL2375456,16100,nM,O=C(O)CCCCCNC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(OC6C(O)C(O)C(O)C(C(=O)O)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-7.829854,4.793174124,1,-5.49,-5
CHEMBL2375454,9210,nM,O=C(O)CCCCCNC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(OC6C(O)C(O)C(OC7C(O)C(O)C(O)C(CO)O7)C(CO)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.6801562,5.03574037,1,-4.67,-4.9
CHEMBL2375448,12200,nM,O=C(OC)CCCCCNC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(OC6C(O)C(O)C(O)C(C(=O)OC)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-6.7161679,4.913640169,1,-4.6,-5.3
CHEMBL2375471,1910,nM,O=C(OC)CCCCCNC(=O)C12C(C=3C(C)(C4(C)C(C5(C)C(C(C)(C)C(OC6C(O)C(O)C(O)C(C(=O)O)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,-5.9472456,5.718966633,1,-4.29,-4.7
CHEMBL2386063,2420,nM,Brc1c(Br)c(Cc2c(Br)c(Br)c(O)c(O)c2)cc(Br)c1O,-5.6525855,5.616184634,1,-5.89,-6.6
CHEMBL2386218,1500,nM,Brc1c(Br)c(Cc2c(Br)c(O)c(O)cc2COCC(C)C)cc(O)c1O,-6.7450137,5.823908741,1,-5.95,-7.3
CHEMBL2386216,2000,nM,Brc1c(Br)c(Cc2c(Br)c(O)c(O)cc2COCCC)cc(O)c1O,-6.6714478,5.698970004,1,-6.05,-6.7
CHEMBL2396719,10000,nM,Clc1cc(C#Cc2c(-c3ccc(OCC(=O)NC4CC4)cc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-7.7199793,5,1,-7.32,-7.8
CHEMBL2396718,1700,nM,Clc1cc(C#Cc2c(-c3ccc(OCC(=O)NCCC)cc3)oc3c2cc(C(=O)O)c(O)c3)ccc1,-8.231204,5.769551079,1,-6.96,-7.9
CHEMBL470654,6330,nM,O=C(OC)C1=CC=C(C(C)C)CCC=2C(=O)OC(C)(C(=O)CC1)CCC=2,-5.0491738,5.19859629,1,-4.82,-8.7
CHEMBL2414205,15400,nM,O=C1OC2(C)C(=O)CCC(C)=CC=C(C(C)C)CCC1=CCC2,-4.2090282,4.812479279,1,-2.96,-5.8
CHEMBL2414202,26600,nM,C(C)(C)C1=CC=C(C)CCC=C(C)CCC=C(C)CC1,-4.6937404,4.575118363,1,-3.23,-6.6
CHEMBL2414197,5950,nM,O=C(OC)C1=CC=C(C(C)C)CCC(C)=CCCC(C)=CCC1,-5.0789676,5.225483034,1,-3.93,-6.7
CHEMBL2419074,44980,nM,Brc1ccc(CC(=O)OC2CS(=O)SC2)cc1,-5.4926019,4.346980549,1,-6.57,-6.1
CHEMBL2419073,31420,nM,O=C(OC1CS(=O)SC1)c1[nH]c2c(c1)cccc2,-5.2162194,4.502793819,1,-7.15,-6.2
CHEMBL2419072,4540,nM,Brc1c(C(=O)OC2CS(=O)SC2)cc(Br)cc1,-5.5402136,5.342944147,1,-7.08,-6.9
CHEMBL2419071,29680,nM,Ic1c(C(=O)OC2CS(=O)SC2)cccc1,-5.4228249,4.527536103,1,-6.88,-6.4
CHEMBL2419070,22380,nM,Ic1ccc(C(=O)OC2CS(=O)SC2)cc1,-5.0471921,4.650139918,1,-6.71,-6.3
CHEMBL2419068,27960,nM,Brc1cc(C(=O)OC2CS(=O)SC2)ccc1,-5.5492983,4.553462833,1,-6.75,-6.5
CHEMBL2419093,29000,nM,Brc1cc(C(=O)OC2CS(=O)(=O)SC2)ccc1,-5.4858217,4.537602002,1,-6.49,-6.8
CHEMBL2419090,24080,nM,O=C(OC1CSSC1)c1[nH]c2c(c1)cccc2,-5.2950912,4.618343517,1,-6.07,-6
CHEMBL2419088,35230,nM,O=C(OC1CSSC1)c1occc1,-5.2527027,4.453087357,1,-5.14,-5.4
CHEMBL2419087,78190,nM,O=C(OC1CSSC1)c1cocc1,-5.2844996,4.106848787,1,-5.1,-6
CHEMBL2419080,22560,nM,O=[N+]([O-])c1ccc(C(=O)OC2CSSC2)cc1,-5.8717418,4.646660905,1,-6.67,-7
CHEMBL2419079,24880,nM,S(=O)(=O)(N)c1ccc(C(=O)OC2CSSC2)cc1,-5.9610934,4.604149624,1,-6.51,-6.9
CHEMBL2419078,25620,nM,Brc1c(C(=O)OC2CSSC2)cc(Br)cc1,-5.4104667,4.591420875,1,-6.26,-6.4
CHEMBL2419077,48180,nM,Ic1c(C(=O)OC2CSSC2)cccc1,-5.368937,4.317133204,1,-5.86,-6
CHEMBL2419076,33420,nM,Ic1ccc(C(=O)OC2CSSC2)cc1,-5.3224835,4.475993554,1,-5.64,-5.5
CHEMBL2419098,11010,nM,Brc1ccc(C(=O)OC2CSSC2)cc1,-5.0342836,4.958212681,1,-5.62,-5.6
CHEMBL2419097,17500,nM,O=S1(=O)SCC(O)C1,-4.4400101,4.756961951,1,-4.77,-4.9
CHEMBL2419083,14830,nM,O=[N+]([O-])c1cc([N+](=O)[O-])cc(C(=O)OC2CSSC2)c1,-6.1482863,4.828858849,1,-7.37,-6.9
CHEMBL2424688,2100,nM,O=C(OC)c1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1,-5.6974626,5.677780705,1,-4.63,-7.4
CHEMBL2424687,350,nM,N#CC1C(=N)N(c2ccccc2)N=C2C1=CCOC2,-5.2336707,6.455931956,1,-4.94,-5.9
CHEMBL171632,5700,nM,N#CC1C(=N)N(c2ccccc2)N=C2C1=CC(C)(C)OC2,-5.0897255,5.244125144,1,-4.91,-6.3
CHEMBL2424686,3400,nM,O(CC)c1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-5.5139432,5.468521083,1,-4.38,-5.4
CHEMBL2424685,3200,nM,O(CC)c1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1,-5.8146744,5.494850022,1,-4.61,-6.2
CHEMBL2424684,2800,nM,FC(F)(F)c1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1,-5.5608926,5.552841969,1,-4.84,-7.6
CHEMBL2424683,3900,nM,FC(F)(F)c1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-4.9033384,5.408935393,1,-4.45,-7.1
CHEMBL2424682,2400,nM,OCc1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1,-5.4351492,5.619788758,1,-5.19,-6.9
CHEMBL2424715,11100,nM,OCc1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-5.206491,4.954677021,1,-4.68,-6.4
CHEMBL2424714,1700,nM,OCc1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1,-5.315073,5.769551079,1,-4.84,-6.8
CHEMBL2424713,8200,nM,N#CC1C(=N)N(c2cc(CC)ccc2)N=C2C1=CC(C)(C)OC2,-5.1977315,5.086186148,1,-4.29,-7.4
CHEMBL2424712,1600,nM,N#CC1C(=N)N(c2c(CC)cccc2)N=C2C1=CC(C)(C)OC2,-5.7115636,5.795880017,1,-3.92,-6.1
CHEMBL2424711,2800,nM,N#CC1C(=N)N(c2ccc(CC)cc2)N=C2C1=CC(C)(C)OC2,-5.7160058,5.552841969,1,-4.33,-6.2
CHEMBL2424710,17500,nM,O=[N+]([O-])c1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-5.3727846,4.756961951,1,-5.13,-6
CHEMBL2424709,2300,nM,O=C(Nc1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1)C,-6.1779461,5.638272164,1,-5.52,-7.2
CHEMBL2424708,6100,nM,O=C(Nc1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1)C,-6.1866045,5.214670165,1,-5.39,-6.9
CHEMBL2424707,3900,nM,O(c1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1)c1ccccc1,-5.5890474,5.408935393,1,-6.07,-8.8
CHEMBL2424706,15800,nM,O(c1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1)c1ccccc1,-5.6728587,4.801342913,1,-5.43,-6.6
CHEMBL2424705,22700,nM,O(c1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1)c1ccccc1,-5.6712284,4.643974143,1,-6.38,-8.4
CHEMBL2424704,3600,nM,O(C)c1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1,-5.691165,5.443697499,1,-4.71,-6.8
CHEMBL2424703,6200,nM,O(C)c1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-5.5986276,5.207608311,1,-4.24,-5.5
CHEMBL2424702,2200,nM,O(C)c1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1,-5.5827422,5.657577319,1,-4.35,-6.4
CHEMBL2424701,2900,nM,OCCc1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1,-5.9922667,5.537602002,1,-5.17,-6.9
CHEMBL2424700,4500,nM,Fc1cc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)ccc1,-5.23667,5.346787486,1,-5.15,-6.6
CHEMBL2424699,2400,nM,Fc1c(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cccc1,-5.256372,5.619788758,1,-4.46,-6.4
CHEMBL2424698,4900,nM,Fc1ccc(N2C(=N)C(C#N)C=3C(=N2)COC(C)(C)C=3)cc1,-5.1824965,5.30980392,1,-4.54,-6.4
CHEMBL2424697,1500,nM,N#CC1C(=N)N(c2c(CCCC)cccc2)N=C2C1=CC(C)(C)OC2,-6.0377088,5.823908741,1,-4.29,-6.7
CHEMBL2424689,10400,nM,N#CC1C(=N)N(c2ccccc2)N=C2C1=CCCC2,-5.0415435,4.982966661,1,-4.28,-5.9
CHEMBL2424691,2000,nM,Fc1ccc(N2C(=N)C(C#N)C=3C(=N2)CSCC=3)cc1,-5.1550808,5.698970004,1,-5.5,-6.3
CHEMBL2424692,4400,nM,Fc1c(N2C(=N)C(C#N)C=3C(=N2)CSCC=3)cccc1,-5.0811896,5.356547324,1,-5.56,-6.2
CHEMBL2424693,1300,nM,O(C)c1ccc(N2C(=N)C(C#N)C=3C(=N2)CSCC=3)cc1,-5.4459186,5.886056648,1,-5.17,-6.1
CHEMBL2424661,1100,nM,N#CC1C(=N)N(c2ccccc2)N=C2C1=CCSC2,-5.1996689,5.958607315,1,-5.87,-6.5
CHEMBL2424694,2900,nM,N#CC1C(=N)N(c2c(N3CCOCC3)cccc2)N=C2C1=CC(C)(C)OC2,-5.5126667,5.537602002,1,-4.56,-6.3
CHEMBL2424695,8200,nM,N#CC1C(=N)N(c2cc(C(C)C)ccc2)N=C2C1=CC(C)(C)OC2,-6.0212917,5.086186148,1,-4.34,-6.7
CHEMBL2424696,7000,nM,N#CC1C(=N)N(c2ccc(CCCC)cc2)N=C2C1=CC(C)(C)OC2,-6.2494974,5.15490196,1,-4.71,-7.1
CHEMBL364604,5600,nM,N#CC1C(=N)N(c2ccc(C(C)C)cc2)N=C2C1=CCSC2,-5.9711356,5.251811973,1,-5.22,-7.4
CHEMBL2424690,2000,nM,N#CC1C(=N)N(c2c(C(C)C)cccc2)N=C2C1=CCSC2,-5.3065152,5.698970004,1,-4.21,-6.5
CHEMBL187460,33500,nM,Oc1c(O)c2c(c3occ(C)c13)ccc1C(C)(C)CCCc21,-4.8740649,4.474955193,1,-4.96,-8.5
